brand,count_like,count_comment,followers,y,text_nov,text_div,text_DS,text_ATI,image_nov,image_div,image_DS,image_ATI,ATI_final,DS_final,caption,ocr_text
wanpotea.com.tw,27,0,12000.0,0.0022499981250015625,0.3837181,0.87089473,0.6273064,37.26936,0.24369161,0.9575795,0.7075896,29.241037,29.241037,0.7075896,"💫
═════════════════
轉吧！轉吧！每天轉圈圈！
═════════════════
萬波 #會員限定 好禮轉圈圈 💞
還沒成為波粉嗎😱😱😱
手刀加入會員 超多好禮等你轉！出！來！
🎯活動內容｜ 𝟖 / 𝟏 起加入萬波LINE並註冊會員可參加好禮轉圈圈遊戲
🎯活動時間｜ 𝟖 / 𝟏 ～ 𝟖 / 𝟑 𝟏 (每日可參加一次)
🎯再玩一次｜成功邀請1位新朋友加入萬波 LINE 官方帳號，就能額外多1次輪盤遊戲機會。(邀請2位即有2次額外機會，期間最多可邀請3位)
趕快到萬波主頁點選 Line 連結 速速加入🤜🤛
#萬波陪你度過春夏秋冬 #萬波島嶼紅茶 #Wanpoteashop
#輪盤抽獎 #會員限定優惠",Spin the Wheel! 加入萬波會員 羨 菠 抽好禮 WAN0 且ii4f戶 TAlC HU I G ;1 Mlio WHPO TAIW AM T AICHU M G SALT FC? IHPCF D#15 fR miioUT Gul TEAFCR GH_
wanpotea.com.tw,39,2,12000.0,0.0032499972916689235,0.69858116,0.97544837,0.8370148,16.298521,0.2625738,0.9110589,0.6839718,31.602818,31.602818,0.6839718,"🥭
══════════════
萬波 𝐗 Mark Gonzales
══════════════
Summer都好喝！抓住夏天的尾巴
芒果給他喝到爆！
換上超可愛8月限定杯
美式條紋配上芒果三劍客 ⚔️⚔️
復古潮飲大亂鬥！！
🥭️芒果冰沙
滿滿一整杯芒果！
喝了～解渴透心涼❄️
享受純粹的芒果香～
🥭️楊枝甘露
𝐓𝐨𝐩 𝟏 復古甜品
芒果✘白柚✘西米露✘椰漿✘小芋圓
多重口感豐富又飽足～
🥭️椰芒紫米爽
椰漿✘紫米✘小珍珠
與芒果變身成泰系Chill手搖
『神還原⭐用喝的芒果糯米飯！』
用可愛潮飲擊退壞天氣&gt;&lt;
喝了給你COOL心情🧡
*飲品含有椰子、芒果、芋頭製品不適合對其過敏體質者食用
*楊枝甘露含小芋圓，可選擇不加小芋圓
#萬波陪你度過春夏秋冬 #萬波島嶼紅茶 #Wanpoteashop
#聯名 #芒果系列 #八月聯名杯
#Markgonzales #小天使 #滑板教父",MARK GOMZALES MAMGO POMELO SAGO 2025 AUGUST WAND MwkCowtodo4% 棉枝甘露 Mango Pomelo Sago 弔
wanpotea.com.tw,51,5,12000.0,0.0042499964583362845,0.5811513,0.9697192,0.7754352,22.456478,0.17593804,0.8893708,0.6395403,36.045967,36.045967,0.6395403,"🥭
══════════════
萬波 𝐗 Mark Gonzales
══════════════
Summer都好喝！抓住夏天的尾巴
芒果給他喝到爆！
換上超可愛8月限定杯
美式條紋配上芒果三劍客 ⚔️⚔️
復古潮飲大亂鬥！！
🥭️芒果冰沙
滿滿一整杯芒果！
喝了～解渴透心涼❄️
享受純粹的芒果香～
🥭️楊枝甘露
𝐓𝐨𝐩 𝟏 復古甜品
芒果✘白柚✘西米露✘椰漿✘小芋圓
多重口感豐富又飽足～
🥭️椰芒紫米爽
椰漿✘紫米✘小珍珠
與芒果變身成泰系Chill手搖
『神還原⭐用喝的芒果糯米飯！』
用可愛潮飲擊退壞天氣&gt;&lt;
喝了給你COOL心情🧡
*飲品含有椰子、芒果、芋頭製品不適合對其過敏體質者食用
*楊枝甘露含小芋圓，可選擇不加小芋圓
#萬波陪你度過春夏秋冬 #萬波島嶼紅茶 #Wanpoteashop
#聯名 #芒果系列 #八月聯名杯
#Markgonzales #小天使 #滑板教父",MARK GOMZALES MAMGO POMELO SAGO 2025 AUGUST 芒果冰沙 Mango Smoothie 椰芒紫米吏 Purple Rice Ma Mwung 菠 萬
wanpotea.com.tw,164,8,12000.0,0.013666655277787269,0.5425402,0.9817299,0.762135,23.786497,0.35320598,0.9001556,0.7086243,29.13757,29.13757,0.7086243,"🥭
══════════════
萬波 𝐗 Mark Gonzales
══════════════
Summer都好喝！抓住夏天的尾巴
芒果給他喝到爆！
換上超可愛8月限定杯
美式條紋配上芒果三劍客 ⚔️⚔️
復古潮飲大亂鬥！！
🥭️芒果冰沙
滿滿一整杯芒果！
喝了～解渴透心涼❄️
享受純粹的芒果香～
🥭️楊枝甘露
𝐓𝐨𝐩 𝟏 復古甜品
芒果✘白柚✘西米露✘椰漿✘小芋圓
多重口感豐富又飽足～
🥭️椰芒紫米爽
椰漿✘紫米✘小珍珠
與芒果變身成泰系Chill手搖
『神還原⭐用喝的芒果糯米飯！』
用可愛潮飲擊退壞天氣&gt;&lt;
喝了給你COOL心情🧡
*飲品含有椰子、芒果、芋頭製品不適合對其過敏體質者食用
*楊枝甘露含小芋圓，可選擇不加小芋圓
#萬波陪你度過春夏秋冬 #萬波島嶼紅茶 #Wanpoteashop
#聯名 #芒果系列 #八月聯名杯
#Markgonzales #小天使 #滑板教父","MARK GOMZALES MAMGO POMELO SAGO 2025 AUGUST 8月限定杯!! 芎波 MnnkGay _7 /,702 lq磐驃孚"
wanpotea.com.tw,1823,4,12000.0,0.15191654006954994,0.81274134,0.9245655,0.8686534,13.134659,0.4629741,0.9318368,0.76765,23.234999,23.234999,0.76765,"-
══════════════
萬波 X Mark Gonzales
══════════════
巨大的小天使降臨！從遠處就能看到超吸睛黃色地標🌟
萬波與小天使聯手打造的 #限定包裝門市
充滿小天使設計與酷潮塗鴉🤘🤘
等你來打卡！ 配上一杯限定楊枝甘露
滿滿黃色💛就是夏天的顏色🥭️
📸 打卡萬波，限量貼紙帶回家！
𝟖 / 𝟏 起在限定門市購買任一杯飲料，拍下你與萬波小天使聯名杯或門市佈置的合照
上傳限時動態並標記 官方帳號 <a href=""/profile/wanpotea.com.tw/"">@wanpotea.com.tw</a> <a href=""/profile/markgonzales_tw/"">@markgonzales_tw</a> 
就能獲得小天使貼紙一張！
#限定聯名包裝門市
👼台北大安店 台北市大安區東豐街35號
👼台中中清店 台中市北屯區新興路1-3-1號
👼高雄富國店 高雄市左營區富國路1號
數量有限，送完為止，手刀要快！
#萬波陪你度過春夏秋冬 #萬波島嶼紅茶 #Wanpoteashop
#聯名 #楊枝甘露
#Markgonzales #小天使 #滑板教父",VHPO TEA Mwk6olwialox%
wanpotea.com.tw,38,0,12000.0,0.0031666640277799767,0.8063641,0.8601349,0.8332495,16.675049,0.3954582,0.80233896,0.65985703,34.014297,34.014297,0.65985703,"-
══════════════
萬波 X Mark Gonzales
══════════════
巨大的小天使降臨！從遠處就能看到超吸睛黃色地標🌟
萬波與小天使聯手打造的 #限定包裝門市
充滿小天使設計與酷潮塗鴉🤘🤘
等你來打卡！ 配上一杯限定楊枝甘露
滿滿黃色💛就是夏天的顏色🥭️
📸 打卡萬波，限量貼紙帶回家！
𝟖 / 𝟏 起在限定門市購買任一杯飲料，拍下你與萬波小天使聯名杯或門市佈置的合照
上傳限時動態並標記 官方帳號 <a href=""/profile/wanpotea.com.tw/"">@wanpotea.com.tw</a> <a href=""/profile/markgonzales_tw/"">@markgonzales_tw</a> 
就能獲得小天使貼紙乙張！
＃限定聯名包裝門市
👼台北大安店 台北市大安區東豐街35號
👼台中中清店 台中市北屯區新興路1-3-1號
👼高雄富國店 高雄市左營區富國路1號
數量有限，送完為止，手刀要快！
#萬波陪你度過春夏秋冬 #萬波島嶼紅茶 #Wanpoteashop
#聯名 #楊枝甘露
#Markgonzales #小天使 #滑板教父",888
wanpotea.com.tw,98,0,12000.0,0.008166659861116782,0.86404246,0.8884753,0.87625885,12.374115,0.53457856,0.859755,0.7458844,25.411558,25.411558,0.7458844,"-
══════════════
萬波 X Mark Gonzales
══════════════
巨大的小天使降臨！從遠處就能看到超吸睛黃色地標🌟
萬波與小天使聯手打造的 #限定包裝門市
充滿小天使設計與酷潮塗鴉🤘🤘
等你來打卡！ 配上一杯限定楊枝甘露
滿滿黃色💛就是夏天的顏色🥭️
📸 打卡萬波，限量貼紙帶回家！
𝟖 / 𝟏 起在限定門市購買任一杯飲料，拍下你與萬波小天使聯名杯或門市佈置的合照
上傳限時動態並標記 官方帳號 <a href=""/profile/wanpotea.com.tw/"">@wanpotea.com.tw</a> <a href=""/profile/markgonzales_tw/"">@markgonzales_tw</a> 
就能獲得小天使貼紙乙張！
＃限定聯名包裝門市
👼台北大安店 台北市大安區東豐街35號
👼台中中清店 台中市北屯區新興路1-3-1號
👼高雄富國店 高雄市左營區富國路1號
數量有限，送完為止，手刀要快！
#萬波陪你度過春夏秋冬 #萬波島嶼紅茶 #Wanpoteashop
#聯名 #楊枝甘露
#Markgonzales #小天使 #滑板教父",?2+5- LANp0 TGA Siop
wanpotea.com.tw,533,440,12000.0,0.04441662965280862,0.37308142,0.8847853,0.62893337,37.106663,0.63740855,0.97737205,0.85832334,14.167666,14.167666,0.85832334,"-
═══════════════
萬波X小天使聯名大放送
═══════════════
#抽獎
究竟誰能受到小天使的眷顧？
聯名活動送多多 超多獎品等你抽！
甚至還有💥10杯免費芒果爽爽喝💥
🌟活動時間：
即日起~~7/21早上10:00止
🌟活動方式：
1.追蹤萬波 <a href=""/profile/wanpotea.com.tw/"">@wanpotea.com.tw</a> 與小天使
<a href=""/profile/markgonzales_tw/"">@markgonzales_tw</a> 官方帳號
2.分享此篇貼文至限時動態滿24小時並保存截圖
3.在此篇貼文留言『萬波小天使來了』並＠標記2位朋友
（一個帳號僅限留言一次，不可重複）
🌟活動獎項：
1.MG THUNDER T恤𝟏位
2.10張芒果系列飲品兌換券𝟑位
3.刺繡小天使迷你後背包𝟏位
4.刺繡小天使尼龍束口後背包𝟏位
5.MG LOGO抽繩背包𝟏位
🌟注意事項：
➤請使用真實帳號參加。如被認定為人頭帳號或假帳號，則可能取消其中獎資格。
➤7/22 於留言區公布得獎名單，中獎者須於7/24 23：59前私訊提供指定資料，逾期則視同放棄中獎資格。
➤萬波島嶼紅茶保有活動修改、最終解釋權。
#萬波陪你度過春夏秋冬 #萬波島嶼紅茶 #Wanpoteashop
#聯名 #新品上市 #楊枝甘露
#Markgonzales #小天使 #滑板教父",i 00 Goiv6 几{ FRCC R LiNE BiAD MwkGow odo4% 萬波 聯名抽獎大放送
wanpotea.com.tw,143,1,12000.0,0.011916656736119387,0.60107183,0.93480945,0.76794064,23.205936,0.57425004,0.96138364,0.8258168,17.41832,17.41832,0.8258168,"-
══════════════ 萬波 𝐗 Mark Gonzales
══════════════
酷潮聯名開賣！
不再恨！帥！潮！🤯🤯🤯
在韓國爆紅的 #MarkGonzales
街頭美式風格的小天使塗鴉
帶上它 一秒變身街頭帥潮😎😎
#聯名保冷袋 ｜𝟕 / 𝟒 開賣
現場至門市購買任一杯飲品，並出示萬波官方LINE會員，可加購小天使聯名保冷袋一個
/🖤單杯袋加價購 $𝟏𝟗
/💛雙杯袋加價購 $𝟐𝟗
*單杯袋(黃)為小天使門市獨家贈品，萬波門市無販售。
#萬波陪你度過春夏秋冬 #萬波島嶼紅茶 #Wanpoteashop
#聯名 #新品上市 #楊枝甘露
#Markgonzales #小天使 #滑板教父",MowkGowtodo4` 00w 聯名保冷袋(雙杯袋| MARK GONZALES Cooler Bagifor 2 cups| 加購價 $29
wanpotea.com.tw,161,3,12000.0,0.013416655486120428,0.552579,0.91367,0.7331245,26.68755,0.57273936,0.97524273,0.8342937,16.570627,16.570627,0.8342937,"-
══════════════ 萬波 𝐗 Mark Gonzales
══════════════
酷潮聯名開賣！
不再恨！帥！潮！🤯🤯🤯
在韓國爆紅的 #MarkGonzales
街頭美式風格的小天使塗鴉
帶上它 一秒變身街頭帥潮😎😎
#聯名保冷袋 ｜𝟕 / 𝟒 開賣
現場至門市購買任一杯飲品，並出示萬波官方LINE會員，可加購小天使聯名保冷袋一個
/🖤單杯袋加價購 $𝟏𝟗
/💛雙杯袋加價購 $𝟐𝟗
*單杯袋(黃)為小天使門市獨家贈品，萬波門市無販售。
#萬波陪你度過春夏秋冬 #萬波島嶼紅茶 #Wanpoteashop
#聯名 #新品上市 #楊枝甘露
#Markgonzales #小天使 #滑板教父",MowkGowtodo4` Look AT THi$ WANpo TEhStop K6ow 0 Sioo T5fo0 WKoowall4 f| MikGawan 聯名保冷袋(單杯袋| MARK GONZALES Cooler Bagifor1 cup| 加購價 $19 HEulo BEUTiFuu
wanpotea.com.tw,943,13,12000.0,0.07858326784727679,0.553097,0.93566227,0.74437964,25.562037,0.2858409,0.9100329,0.69145286,30.854713,30.854713,0.69145286,"-
══════════════ 萬波 𝐗 Mark Gonzales
══════════════ 一口潮飲 一身酷勁！
今夏最火熱聯名來啦🔥🔥 » 𝟕 / 𝟒 跨界聯手 潮翻街頭 «
#楊枝甘露｜殿堂級飲品回歸！
芒果冰沙基底與濃郁椰漿調和
加上清爽白柚與嚼感西米露
小芋圓點綴 層層堆疊
多重享受超滿足🥭🥭
*飲品含有椰子、芒果、芋頭製品不適合對其過敏體質者食用
*楊枝甘露含小芋圓，可選擇不加小芋圓
#聯名保冷袋 ｜購買飲品即可加購！
𝟕/𝟒 起 現場至門市購買任一杯飲品，並出示萬波官方LINE會員，可加購小天使聯名保冷袋一個
/🖤單杯袋加價購 $𝟏𝟗
/💛雙杯袋加價購 $𝟐𝟗
注意事項： *一杯飲品可加購一個、兩杯兩個。數量有限、售完為止。
*每次最多可加購兩個保冷袋，超過需重新排隊購買。
*營業時間以門市公告為主。
*商品經售出後無法退換貨。
*萬波島嶼紅茶保有活動最終解釋、修改之權利。
#萬波陪你度過春夏秋冬 #萬波島嶼紅茶 #Wanpoteashop
#聯名#新品上市#楊枝甘露
#markgonzales #小天使 #滑板教父","MARK GONZALES MANGO POMELO SAGO 2025JUL/ WANPO 棉枝甘露 Mango Pomelo Sago 椰芒紫米吏 Purple Rice Ma Mwung 芒果冰沙 Mango Smoothie 現場購買任一嵌品並加入萬波L1ME旨員; 即可加購聯名保冶裝 單杯袋加價購$19 雙杯袋加價購$29 本玉品吉有椰子`芒果不適台對其挹紐醞質君倉用 31~[01 80100; T11 6{o01 6oin{i3 E口E口nL 皿3口甲 ]告垚品以宵物芍準 product is subicct p [13t103111 d日4口 15""89"
wanpotea.com.tw,1907,10,12000.0,0.15891653423622146,0.43961838,0.89127284,0.6654456,33.455437,0.39340478,0.88642025,0.71377563,28.622437,28.622437,0.71377563,"-
══════════
萬波 𝐗 Mark Gonzales
══════════
一口潮飲 一身酷勁😎
今夏最火熱聯名來啦🔥🔥
::::::::: 𝟕 / 𝟒 聯名資訊搶先看 :::::::::
⭐️聯名保冷袋開賣
⭐️每月限定聯名杯
⭐️復古飲品登場
⭐️多重好禮瘋狂抽
復古與時尚潮流的最佳組合！
𝟕 / 𝟒 來和萬波一起潮翻街頭🛹️🛹️
#萬波陪你度過春夏秋冬 #萬波島嶼紅茶 #Wanpoteashop
#聯名#新品上市#楊枝甘露
#markgonzales #小天使 #滑板教父",MARK GOMZALES MANGO PO MELO SAGO 2025JUL/ WMnwGowtodo4 萬波 Wiipo TErSio? KOoll W CKool^ Liupo 葛泌|MkoewAn4 TEiSto? MaxGouw岫 /u1NIU ffiSnen 3 Cuuni+ 4RK [ ; Mark Gonzales0 MnkCingail+
wanpotea.com.tw,258,0,12000.0,0.021499982083348263,0.31892848,0.7766699,0.5477992,45.220078,0.5341036,0.67654943,0.62666756,37.333244,37.333244,0.62666756,"-
══════════
萬波 𝐗 Mark Gonzales
══════════
準備好一起潮翻街頭了嗎 ? » 🛹️ 𝟕 / 𝟒 COMING SOON 🛹️ «
#萬波陪你度過春夏秋冬 #萬波島嶼紅茶 #Wanpoteashop #聯名 #新品上市#Markgonzales #小天使 #滑板教父",
wanpotea.com.tw,5301,17,12000.0,0.44174963187530675,0.34543505,0.8377844,0.5916097,40.839027,0.5162755,0.8801697,0.75274086,24.725914,24.725914,0.75274086,"-
══════════
萬波 𝐗 Mark Gonzales
══════════
準備好一起潮翻街頭了嗎 ? » 🛹️ 𝟕 / 𝟒 COMING SOON 🛹️ «
#萬波陪你度過春夏秋冬 #萬波島嶼紅茶 #Wanpoteashop #聯名 #新品上市#Markgonzales #小天使 #滑板教父",萬波 MwGowtodo4`
wanpotea.com.tw,577,5,12000.0,0.04808329326392228,0.31892848,0.7766699,0.5477992,45.220078,0.5593722,0.6883551,0.64318764,35.681236,35.681236,0.64318764,"-
══════════
萬波 𝐗 Mark Gonzales
══════════
準備好一起潮翻街頭了嗎 ? » 🛹️ 𝟕 / 𝟒 COMING SOON 🛹️ «
#萬波陪你度過春夏秋冬 #萬波島嶼紅茶 #Wanpoteashop #聯名 #新品上市#Markgonzales #小天使 #滑板教父",
wanpotea.com.tw,49,0,12000.0,0.004083329930558391,0.60246325,0.92800343,0.76523334,23.476665,0.50535953,0.9322751,0.7827774,21.722258,21.722258,0.7827774,"-
══════════════════════
🏝今年夏天最Chill的泰式手搖！😎
══════════════════════
»✨ 𝟓 / 𝟑 𝟎 萬波芒果季登場 ✨ «
選用屏東枋山芒果🥭️🥭️
在成熟時搶先採收 急速冷凍
快來體驗最鮮甜的愛文芒果😘
\全新飲品搶先上市！/
#椰芒紫米爽 🥥🥭️
椰漿✘紫米✘芒果✘小珍珠
復刻出泰國傳統美食——
芒果糯米飯的南洋風味🏝
再加入Q彈小珍珠 已經泰完美！
#芒果冰沙 🥭️❄️
芒果冰是每個人對夏天的共同記憶&gt;&lt;
大熱天直接來這杯冰鎮一下
享受最純粹的香甜芒果～透心涼
🥭️就讓萬波芒果帶你1秒到泰國！✈️
*飲品含有椰子、芒果不適合對其過敏體質者食用
-
#萬波陪你度過春夏秋冬 #萬波島嶼紅茶 #Wanpoteashop #芒果系列 #新品上市",WANG0 SM00THIE PURPLE PICE MF WWUNG 2025.111` ? WANPO 本產品台有榔子 芒果不適台對其過戰醞貧者魚用 Allefgi 日dt10@ pioidut _0 T1[ _口 Lo1 皿 i口 腐告產品以賓祊 11[1 1 1UU口uL u ble_{ 日f1 ttio1t
wanpotea.com.tw,22,0,12000.0,0.0018333318055568286,0.74521816,0.90846634,0.82684225,17.315775,0.6519785,0.9239349,0.8287009,17.12991,17.12991,0.8287009,"-
══════════════════════
🏝今年夏天最Chill的泰式手搖！😎
══════════════════════
»✨ 𝟓 / 𝟑 𝟎 萬波芒果季登場 ✨ «
選用屏東枋山芒果🥭️🥭️
在成熟時搶先採收 急速冷凍
快來體驗最鮮甜的愛文芒果😘
\全新飲品搶先上市！/
#椰芒紫米爽 🥥🥭️
椰漿✘紫米✘芒果✘小珍珠
復刻出泰國傳統美食——
芒果糯米飯的南洋風味🏝
再加入Q彈小珍珠 已經泰完美！
#芒果冰沙 🥭️❄️
芒果冰是每個人對夏天的共同記憶&gt;&lt;
大熱天直接來這杯冰鎮一下
享受最純粹的香甜芒果～透心涼
🥭️就讓萬波芒果帶你1秒到泰國！✈️
*飲品含有椰子、芒果不適合對其過敏體質者食用
-
#萬波陪你度過春夏秋冬 #萬波島嶼紅茶 #Wanpoteashop #芒果系列 #新品上市",3UHH38 PlCNlC PLAN
wanpotea.com.tw,38,0,12000.0,0.0031666640277799767,0.34792912,0.9487548,0.64834195,35.165806,0.27327782,0.95609486,0.7169854,28.30146,28.30146,0.7169854,"═════════════════
🥤喝一口就可以滿血復活🌡
═════════════════
出現了！在全新萬波 #聯名杯 上
含淚喝飲料的某人🥲🥲
好想知道是什麼飲料．．．
讓某人欲罷不能？好喝到哭出來？
💚0負評神飲 #大青梅果綠
微酸感的青梅醬加入宣橋綠茶
內含整顆脆梅 無可取代的輕盈酸爽～
🧡果茶系熱銷款 #奶蓋蜜柑烏龍
茂谷柑果汁與麗雅烏龍融合
蓋上橘香奶蓋 美味封頂👍
💛夏日首選 #金鑽杏仁露
獨門鳳梨醬與杏仁凍搭配
滑順口感 一口接一口＞＜
無論再忙，也要用一杯萬波犒賞努力的自己！快來收集「某人日常」聯名杯，讓可愛的「某人」陪伴你的每一天！😊
#萬波陪你度過春夏秋冬 #萬波島嶼紅茶 #Wanpoteashop #某人日常 #聯名 #合作系列",一芎波 80 下午茶時光 飲料笑話輕鬆一下 慕 一芎波
wanpotea.com.tw,50,0,12000.0,0.004166663194447338,0.3911226,0.8974457,0.6442841,35.571587,0.5415653,0.9370899,0.7985847,20.14153,20.14153,0.7985847,"══════════════════════
🌟厭世上班族的心聲 阿波懂你📢
══════════════════════
#萬波Ｘ某人日常 <a href=""/profile/nobodysdaily/"">@nobodysdaily</a> 
給你最厭世滿滿的飲料時光！
»✨ 𝟓 / 𝟏 𝟐 全台萬波新衣登場✨ «
好喝到哭？#全新聯名杯 清涼淡藍色杯身
上面還有含淚喝萬波的某人—
像不像被工作轟炸到剩半條命的某人（喂～
#全新封膜 還有大驚喜！
每一款都是復刻早餐店的飲料笑話
還有隱藏版等你來發掘🤫🤫
再厭世也要 #今喝CHILL 一下～
#萬波陪你度過春夏秋冬 #萬波島嶼紅茶 #Wanpoteashop #聯名 #合作系列",忙裡偷聞 某久5飲#回常 羔 < 萬波
wanpotea.com.tw,27,0,12000.0,0.0022499981250015625,0.42628863,0.8927615,0.6595251,34.04749,0.51129276,0.9307194,0.7838442,21.615583,21.615583,0.7838442,"══════════════════════
🌟厭世上班族的心聲 阿波懂你📢
══════════════════════
#萬波Ｘ某人日常 <a href=""/profile/nobodysdaily/"">@nobodysdaily</a> 
給你最厭世滿滿的飲料時光！
»✨ 𝟓 / 𝟏 𝟐 全台萬波新衣登場✨ «
好喝到哭？#全新聯名杯 清涼淡藍色杯身
上面還有含淚喝萬波的某人—
像不像被工作轟炸到剩半條命的某人（喂～
#全新封膜 還有大驚喜！
每一款都是復刻早餐店的飲料笑話
還有隱藏版等你來發掘🤫🤫
再厭世也要 #今喝CHILL 一下～
#萬波陪你度過春夏秋冬 #萬波島嶼紅茶 #Wanpoteashop #聯名 #合作系列",3沁 身為社畜就是要 喝飲料續命!
wanpotea.com.tw,45,5,12000.0,0.003749996875002604,0.46317863,0.9058446,0.68451166,31.548834,0.4004783,0.96001565,0.76407635,23.592365,23.592365,0.76407635,"🍍
═══════════════════
#熱帶陽光 超「凍」感果茶 ？
═══════════════════
» 𝟒 / 𝟐 𝟓 (五) 金「讚」杏福上市👍«
嚴選金鑽鳳梨與土鳳梨🍍
高溫糖煮 保留少許果粒與纖維感
完熟甜香的鳳梨醬～～
加入飲料還不心動嗎😍
#金鑽杏仁露 🍍金鑽鳳梨+◽️杏仁凍
#金鑽鳳梨綠 🍍金鑽鳳梨+🍵宣橋綠茶
#杏花雨露 ◽️杏仁凍+🍵冬瓜金萱青
【你訂平台活動】
購買鳳梨系列飲品，即獲得滿百折十折價券
⭐️活動日期：𝟒 / 𝟐 𝟓 ~ 𝟓 / 𝟎 𝟒
⭐️活動內容：於「你訂」平台下單任一鳳梨系列商品，即可獲贈10 元折價券
#萬波陪你度過春夏秋冬 #萬波島嶼紅茶 #Wanpoteashop #鳳梨系列 #新品上市 #杏仁凍回歸",Almond Tofu Pine pple 2025 May W NPO 金鑽杏仁露 Almond Tofu Pineapple Ice 金鑽鳳梨綠 een Tea 可 換 茶庇:紅茶l鳥 龍|惺 雅|青 茶 杏花雨露 ` 吉   #51
wanpotea.com.tw,42,5,12000.0,0.003499997083335764,0.54889226,0.92723507,0.7380637,26.19363,0.101794556,0.91122997,0.6277812,37.221878,37.221878,0.6277812,"-
═══════════════════════
當初說要下架 我可是第一個反對的😤
═══════════════════════
✨𝟒/𝟐𝟓 (五)華麗回歸✨
經歷過漫長冬天的休息
夏日特調秘密武器－－回！來！了！
萬波復刻杏仁凍😋
濃郁不刺鼻的杏仁甜香 ~~
「凍」感配料 滑嫩Ｑ彈！
杏仁凍與新品解鎖更多喝法？
𝟒 / 𝟐 𝟓 味蕾即將引爆！
#萬波陪你度過春夏秋冬 #萬波島嶼紅茶 #Wanpoteashop #杏仁凍回歸 #新品上市",杏仁凍 回歸啦!
truewin_lucteaday,18,0,5377.0,0.00334758536807631,0.6629397,0.8936647,0.7783022,22.16978,0.3075222,0.90468836,0.69557226,30.442774,30.442774,0.69557226,"🍫✨甜點控快衝！✨🍫
杜拜巧克力 舒芙蕾&amp;輕乳
7/25 上市！首三日 買一送一活動，最後一天喔
⏰時間： 12:00～20:00
🎯限量：每日每店限量100組，每人限購2組
(品項以各門市提供為主)
📌販售門市資訊：
🍫輕乳門市：楊梅埔心、員林站前、鳳山青年、中壢過嶺
🍫舒芙蕾+輕乳門市：基隆廟口、台北南西、台北饒河、台北古亭、樹林保安、三重五華、新莊後港
𝙔𝙤𝙪𝙧 𝙇𝙪𝙘𝙩𝙚𝙖 𝘿𝙖𝙮
一同到門市購買吧！！
────── 好韻氣都在這 ──────
好韻菜單 reurl.cc/1GpZ1G
初韻IG reurl.cc/GVpLjA
初韻FB https://reurl.cc/a424jX
LINE@ https://page.line.me/cjs0418j
#初韻 #台北 #基隆 #松山 #饒河夜市 #古亭 #南西 #台北美食 #樹林 #三重 #新莊 #廟口 #杜拜巧克力輕乳 #杜拜巧克力舒芙蕾 #下午茶 #舒芙蕾 #初韻招牌 #夏季飲品推薦 #keelungfood #taipeifood #進擊的萌獸",Nou  杜拜巧奭力 Dulbai Ch al Choco 買一送一活動 Dubai 最後一日敬請把握 Choco ( ai Chocol f# muiooioimod Duloa 輕乳 Dulo Choco 舒芙蕾 鹹香奶蓋 0laf 巧克力舒芙蕾 @G#   法芙娜巧克力 可可輕乳 冰心奶霜 )ua 開心果脆片 Dulai @c
truewin_lucteaday,1,0,5377.0,0.00018597696489312834,0.49408647,0.9683778,0.73123217,26.876783,0.40113488,0.8099167,0.6667691,33.32309,33.32309,0.6667691,"🎉 舒芙一夏 好韻道！刮刮卡暑假開跑囉~ 🎉
喜愛冰心舒芙蕾的朋友快集合！🍰☀️
現在只要購買【舒芙蕾】，就送你一張好韻刮刮卡～
一顆送一張，天天刮好康！🎁
🎯 有得吃！有得喝！還有機會享好運！
來一口冰心舒芙，一杯初韻茶飲，今夏就等你來挑戰！
📅 活動自7/1起，數量有限，送完為止！
📍 詳情請洽門市人員
活動門市：
基隆廟口、台北南西、松山饒河、台北古亭、新莊後港、
三重五華、樹林保安","TRUEOIIx 舒芙一夏 好韻道!; T/1起限店活動 購買舒芙蕾送刮刮卡一張 請於下次消費時使用 一顆送一張 眾多好康 等您來刮 11 1 芥玉可冶三蜆主 亦不m= 6,京乃+ #711$$1]8石1$ 玉廷{ 1.垚公副18霜值古|出內宕&品""$些4 3干另汀]卻 *活動詳情請於背面使用條款為依據 本公司保有活動最終解釋榷 幸韻,每一天 Your Lucfea Day TRUEOlN: 舒芙一夏 好韻道! 010111 10(700#1 L=10"
