brand,count_like,count_comment,followers,y,text_nov,text_div,text_DS,text_ATI,image_nov,image_div,image_DS,image_ATI,meta_nov,meta_div,meta_DS,meta_ATI,ATI_final,DS_final,caption,ocr_text
somilk1978,27,1,8209.0,0.0038981558068512524,0.0,1.0000001,0.50000006,49.999992,0.3660625,0.71470433,0.3660625,63.39375,0.025785916,4.198345e-05,0.025785916,97.42141,63.39375,0.3660625,"👉7/6日的今天再紀錄一下 ……
👉台南市宣布 停止班課 但…..舞照跳…奶照喝…今天介紹超人氣飲品
焙茶鮮奶茶
👉原物料來自 日本靜岡 （正港日本）的啦 因為來源品質好 所以 不用
多介紹 喝過的您覺得呢..厲害不….
👉🏿若想知道更多壽奶茶訊息以下追起來.
📌台灣總店IG：somilk1978
⏰下午12:30至晚上18:30
🕌#台南市郡西路75號 /
♨️每週三公休
📌台南概念店IG: so.milk.concept
⏰早上11:30至晚上18:30
🕌#台南市東區青年路392號
♨️每週一公休
📌 屏東廣東店 IG: so.milk.guangdong
⏰未定
🕌 #屏東市廣東路799-1號
♨️未定
📌台南鹽行店IG: so.milk.yanhang
⏰早上10:30至晚上19:30
🕌#台南市永康區中正七街61號
♨️每週日公休
📌高雄民享店IG: so.milk.minxiang
⏰中午11:30至晚上19:00
🕌#高雄市民享街136號
♨️無休狀態
📌高雄文康店IG: so.milk.wenkang
⏰早上10:30-晚上18:30
🕌#高雄市左營區文康路46號
♨️無休狀態
📌嘉義國華店IG: so.milk.guohua
⏰未定
🕌 #嘉義市西區國華街76號
♨️未定
📌台中公益店IG: so.milk.gongyi
⏰早上11:00-晚上19:00
🕌#台中市南屯區大墩路653之2號
♨️無公休
📌台中國安店IG: so.milk.guoan
⏰早上11:00-晚上19:00
🕌#台中市西屯區玉門路480號
♨️未定
📌新竹金山店IG: so.milk.jinshan
⏰暫定/早上10:30-晚上19:00
🕌#新竹市東區金山九街65號
☎️ 0911880599
♨️每週日公休
📌新竹竹蓮店IG: so.milk.chuline
⏰ 早上11:00～晚上19:00
🕌#新竹市東區竹蓮街101巷2號
♨️未定
📌竹北中山店IG: so.milk.zhongshan
⏰早上10:00至晚上19:00
🕌 #新竹縣竹北市中山路557號
♨️固定星期日公休
📌新北永和店IG: so.milk.yonghe
⏰中午11:30至晚上19:00
⚠️#星期日下午1:30至晚上19:00
🕌#新北市永和區中山路一段164號
♨️每週二公休
📌台北南京店IG: so.milk.taipei.nanjing
⏰平日-11:00-18:30
⏰週六-12:00-17:00
🕌#台北市松山區長安東路二段219-2號
♨️每週日公休
📌台北信義店IG: so.milk.xinyi
⏰早上11:00至晚上 20:00
🕌#台北市信義區松德路59號
♨️目前無休
/ #珍珠 #珍珠焦糖布丁
#タピ活 #タピオカミルクティー #タピオカ #壽奶 #壽奶茶 #台南美食 #寿ミルクティー #傳統美食 #大阪#東京#京都",
mr.wish_tw,31,0,6393.0,0.00484904606750185,0.0,1.0000001,0.50000006,49.999992,0.7195059,0.4808473,0.7195059,28.04941,0.32021096,0.02946255,0.32021096,67.978905,28.04941,0.7195059,"當遇到危險的時候
只能盡力保住最有價值的東西
如果是你，遇上搶劫你會怎麼辦？
#MrWish #鮮果茶玩家 #好想兔 #好想抱抱娃 #限量版",女大= 試圖跟歹徒講道理 會有用嗎?
somilk1978,17,0,8209.0,0.0020708952723897276,0.0,1.0000001,0.50000006,49.999992,0.32969746,0.7536807,0.32969746,67.03025,0.0016637436,1.2206712e-05,0.0016637436,99.833626,67.03025,0.32969746,"👉繼我們上次黑糖秘密大公開後大受好評
👉這回一樣我們的 蔗糖也很厲害的
👉用心 用時間 讓您喝到 安心餒…
👉天然的欸 不選擇我們 我們會傷❤️…
👉🏿若想知道更多壽奶茶訊息以下追起來.
📌台灣總店IG：somilk1978
⏰下午12:30至晚上18:30
🕌#台南市郡西路75號 /
♨️每週三公休
📌台南概念店IG: so.milk.concept
⏰早上11:30至晚上18:30
🕌#台南市東區青年路392號
♨️每週一公休
📌 屏東廣東店 IG: so.milk.guangdong
⏰未定
🕌 #屏東市廣東路799-1號
♨️未定
📌台南鹽行店IG: so.milk.yanhang
⏰早上10:30至晚上19:30
🕌#台南市永康區中正七街61號
♨️每週日公休
📌高雄民享店IG: so.milk.minxiang
⏰中午11:30至晚上19:00
🕌#高雄市民享街136號
♨️無休狀態
📌高雄文康店IG: so.milk.wenkang
⏰早上10:30-晚上18:30
🕌#高雄市左營區文康路46號
♨️無休狀態
📌嘉義國華店IG: so.milk.guohua
⏰未定
🕌 #嘉義市西區國華街76號
♨️未定
📌台中公益店IG: so.milk.gongyi
⏰早上11:00-晚上19:00
🕌#台中市南屯區大墩路653之2號
♨️無公休
📌台中國安店IG: so.milk.guoan
⏰早上11:00-晚上19:00
🕌#台中市西屯區玉門路480號
♨️未定
📌新竹金山店IG: so.milk.jinshan
⏰暫定/早上10:30-晚上19:00
🕌#新竹市東區金山九街65號
☎️ 0911880599
♨️每週日公休
📌新竹竹蓮店IG: so.milk.chuline
⏰ 早上11:00～晚上19:00
🕌#新竹市東區竹蓮街101巷2號
♨️未定
📌竹北中山店IG: so.milk.zhongshan
⏰早上10:00至晚上19:00
🕌 #新竹縣竹北市中山路557號
♨️固定星期日公休
📌新北永和店IG: so.milk.yonghe
⏰中午11:30至晚上19:00
⚠️#星期日下午1:30至晚上19:00
🕌#新北市永和區中山路一段164號
♨️每週二公休
📌台北南京店IG: so.milk.taipei.nanjing
⏰平日-11:00-18:30
⏰週六-12:00-17:00
🕌#台北市松山區長安東路二段219-2號
♨️每週日公休
📌台北信義店IG: so.milk.xinyi
⏰早上11:00至晚上 20:00
🕌#台北市信義區松德路59號
♨️目前無休
/ #珍珠 #珍珠焦糖布丁
#タピ活 #タピオカミルクティー #タピオカ #壽奶 #壽奶茶 #台南美食 #寿ミルクティー #傳統美食 #大阪#東京#京都",
somilk1978,34,1,8209.0,0.004750877389599964,0.0,1.0000001,0.50000006,49.999992,0.5452118,0.8907445,0.5452118,45.47882,0.0041141673,1.3241041e-05,0.0041141673,99.588585,45.47882,0.5452118,"👉真是感謝啦！畢竟嘉義還是靠南部些 很多熟客 來購買時.都會聽到 終於來嘉義了.還有的是 …壽老闆..你終於來嘉義 我們特地來支持的 .聽到這些 我們堅持的理念終於慢慢的.被發現…再次感謝 嘉義朋友們 支持 …..嘉義國華店 要加油呦….
👉🏿若想知道更多壽奶茶訊息以下追起來.
📌台灣總店IG：somilk1978
⏰下午12:30至晚上18:30
🕌#台南市郡西路75號 /
♨️每週三公休
📌台南概念店IG: so.milk.concept
⏰早上11:30至晚上18:30
🕌#台南市東區青年路392號
♨️每週一公休
📌 屏東廣東店 IG: so.milk.guangdong
⏰未定
🕌 #屏東市廣東路799-1號
♨️未定
📌台南鹽行店IG: so.milk.yanhang
⏰早上10:30至晚上19:30
🕌#台南市永康區中正七街61號
♨️每週日公休
📌高雄民享店IG: so.milk.minxiang
⏰中午11:30至晚上19:00
🕌#高雄市民享街136號
♨️無休狀態
📌高雄文康店IG: so.milk.wenkang
⏰早上10:30-晚上18:30
🕌#高雄市左營區文康路46號
♨️無休狀態
📌嘉義國華店IG: so.milk.guohua
⏰12:00至19:00
🕌 #嘉義市西區國華街76號
♨️未定
📌台中公益店IG: so.milk.gongyi
⏰早上11:00-晚上19:00
🕌#台中市南屯區大墩路653之2號
♨️無公休
📌台中國安店IG: so.milk.guoan
⏰早上11:00-晚上19:00
🕌#台中市西屯區玉門路480號
♨️未定
📌新竹金山店IG: so.milk.jinshan
⏰暫定/早上10:30-晚上19:00
🕌#新竹市東區金山九街65號
☎️ 0911880599
♨️每週日公休
📌新竹竹蓮店IG: so.milk.chuline
⏰ 早上11:00～晚上19:00
🕌#新竹市東區竹蓮街101巷2號
♨️未定
📌竹北中山店IG: so.milk.zhongshan
⏰早上10:00至晚上19:00
🕌 #新竹縣竹北市中山路557號
♨️固定星期日公休
📌新北永和店IG: so.milk.yonghe
⏰中午11:30至晚上19:00
⚠️#星期日下午1:30至晚上19:00
🕌#新北市永和區中山路一段164號
♨️每週二公休
📌台北南京店IG: so.milk.taipei.nanjing
⏰平日-11:00-18:30
⏰週六-12:00-17:00
🕌#台北市松山區長安東路二段219-2號
♨️每週日公休
📌台北信義店IG: so.milk.xinyi
⏰早上11:00至晚上 20:00
🕌#台北市信義區松德路59號
♨️目前無休
/ #珍珠 #珍珠焦糖布丁
#タピ活 #タピオカミルクティー #タピオカ #壽奶 #壽奶茶 #台南美食 #寿ミルクティー #傳統美食 #大阪#東京#京都",
mamatea_1211,2,0,148.0,0.013512600499966219,0.0,1.0000001,0.50000006,49.999992,0.3480882,0.9095085,0.3480882,65.19118,0.8922545,0.5943884,0.8922545,10.774553,65.19118,0.3480882,"大暑，是一年最熱的時候，
陽光灼灼，連空氣都捨不得動一下。
此時此刻，
來一杯沁涼的手搖飲，才是對自己最溫柔的照顧。
紅茶媽媽陪你度過盛夏，
在熱意裡，喝見一口涼意，一口安心。
—
📍紅茶媽媽 苑裡總店
🏠 苗栗縣苑裡鎮中正里12鄰60之1號
☎️ 0903-690-621
💬 Line｜<a href=""/profile/854092/"">@854092</a> （可私訊訂購）
♻️ 自備環保杯再折5元，一起愛地球！
#大暑
#大暑消暑
#今天好熱
#夏天就要喝一杯
#夏天限定
#冰涼解暑",7月22日 大暑 紅茶媽媽 Mli1|0 MAIATEA
mamatea_1211,3,0,148.0,0.020268900749949328,0.0,1.0000001,0.50000006,49.999992,0.20323266,0.73615205,0.20323266,79.676735,0.87168473,0.49339628,0.87168473,12.831527,79.676735,0.20323266,"🌿 沉香鮮奶茶｜第二杯半價中
有些味道，是第一口就會愛上的溫柔。
茶香沉穩，奶香柔順，像一段靜靜流淌的午後時光。
點一杯給自己，再點一杯，給你覺得值得的人。
🕰 限時活動中，錯過會想念。
—
自備環保杯再折 5 元，一起愛地球♻️
活動僅限自取
📍紅茶媽媽 苑裡總店
🏠 苗栗縣苑裡鎮中正里12鄰60之1號
☎️ 0903-690-621
💬 Line｜<a href=""/profile/854092/"">@854092</a> （可私訊訂購）
#第二杯半價 #紅茶媽媽 #鮮奶茶日常 #新品上市 #沉香鮮奶茶",第二杯 半價 沉香鮮奶茶 紅茶媽媽 MA MA TEA
somilk1978,21,1,8209.0,0.0031672515930666425,0.0,1.0000001,0.50000006,49.999992,0.23089173,0.84199023,0.23089173,76.91083,0.02103237,0.0001232526,0.02103237,97.89676,76.91083,0.23089173,"👉產品：貴妃 普洱鮮奶茶2.0升級
👉普洱用簡單來說明：
大致分 生茶 / 全熟 兩種 我們使用的是全熟（熟成）用意很簡單 因為
我們專攻 奶類品 所以熟成的對我們成品是加分 ..
👉濃厚普洱韻味讓口鼻喉一次到位
👉2.0的誕生 多虧 100%的可可粉
讓這杯是價值直接完全拉滿1💯分
⚠️：此產品為限定購買前先詢問
👉🏿若想知道更多壽奶茶訊息以下追起來.
📌台灣總店IG：somilk1978
⏰下午12:30至晚上18:30
🕌#台南市郡西路75號 /
♨️每週三公休
📌台南概念店IG: so.milk.concept
⏰早上11:30至晚上18:30
🕌#台南市東區青年路392號
♨️每週一公休
📌 屏東廣東店 IG: so.milk.guangdong
⏰未定
🕌 #屏東市廣東路799-1號
♨️未定
📌台南鹽行店IG: so.milk.yanhang
⏰早上10:30至晚上19:30
🕌#台南市永康區中正七街61號
♨️每週日公休
📌高雄民享店IG: so.milk.minxiang
⏰中午11:30至晚上19:00
🕌#高雄市民享街136號
♨️無休狀態
📌高雄文康店IG: so.milk.wenkang
⏰早上10:30-晚上18:30
🕌#高雄市左營區文康路46號
♨️無休狀態
📌嘉義國華店IG: so.milk.guohua
⏰12:00至19:00
🕌 #嘉義市西區國華街76號
♨️未定
📌台中公益店IG: so.milk.gongyi
⏰早上11:00-晚上19:00
🕌#台中市南屯區大墩路653之2號
♨️無公休
📌台中國安店IG: so.milk.guoan
⏰早上11:00-晚上19:00
🕌#台中市西屯區玉門路480號
♨️未定
📌新竹金山店IG: so.milk.jinshan
⏰暫定/早上10:30-晚上19:00
🕌#新竹市東區金山九街65號
☎️ 0911880599
♨️每週日公休
📌新竹竹蓮店IG: so.milk.chuline
⏰ 早上11:00～晚上19:00
🕌#新竹市東區竹蓮街101巷2號
♨️未定
📌竹北中山店IG: so.milk.zhongshan
⏰早上10:00至晚上19:00
🕌 #新竹縣竹北市中山路557號
♨️固定星期日公休
📌新北永和店IG: so.milk.yonghe
⏰中午11:30至晚上19:00
⚠️#星期日下午1:30至晚上19:00
🕌#新北市永和區中山路一段164號
♨️每週二公休
📌台北南京店IG: so.milk.taipei.nanjing
⏰平日-11:00-18:30
⏰週六-12:00-17:00
🕌#台北市松山區長安東路二段219-2號
♨️每週日公休
📌台北信義店IG: so.milk.xinyi
⏰早上11:00至晚上 20:00
🕌#台北市信義區松德路59號
♨️目前無休
/ #珍珠 #珍珠焦糖布丁
#タピ活 #タピオカミルクティー #タピオカ #壽奶 #壽奶茶 #台南美食 #寿ミルクティー #傳統美食 #大阪#東京#京都",81033 喫茶店 黑稠
somilk1978,29,0,8209.0,0.0035327036999589475,0.0,1.0000001,0.50000006,49.999992,0.19125,0.8483925,0.19125,80.875,0.020440947,0.0001474756,0.020440947,97.95591,80.875,0.19125,"👉來！終於又到貨了！今年的6/7月一直在到貨 到貨 ….但..
👉這次到貨 意義不同 壽奶茶 全省活動來了
👉產品：一杯帆布袋
👉logo:海鷗為主題
👉海鷗的象徵 自由/希望/和平/堅毅和”不屈不撓的精神”
此外，海鷗也與安全和歸鄉有著相關連結，特別是對我們壽奶迷而言 是該回娘家囉…這也是這次活動的 意義..
⚠️：
活動方案：還在異議中 請務必關注搶先看
按按右上↗️小鈴噹
👉錯過了 很抱歉 送完就沒了呦..
👉🏿若想知道更多壽奶茶訊息以下追起來.
📌台灣總店IG：somilk1978
⏰下午12:30至晚上18:30
🕌#台南市郡西路75號 /
♨️每週三公休
📌台南概念店IG: so.milk.concept
⏰早上11:30至晚上18:30
🕌#台南市東區青年路392號
♨️每週一公休
📌 屏東廣東店 IG: so.milk.guangdong
⏰未定
🕌 #屏東市廣東路799-1號
♨️未定
📌台南鹽行店IG: so.milk.yanhang
⏰早上10:30至晚上19:30
🕌#台南市永康區中正七街61號
♨️每週日公休
📌高雄民享店IG: so.milk.minxiang
⏰中午11:30至晚上19:00
🕌#高雄市民享街136號
♨️無休狀態
📌高雄文康店IG: so.milk.wenkang
⏰早上10:30-晚上18:30
🕌#高雄市左營區文康路46號
♨️無休狀態
📌嘉義國華店IG: so.milk.guohua
⏰12:00至19:00
🕌 #嘉義市西區國華街76號
♨️每週一公休
📌台中公益店IG: so.milk.gongyi
⏰早上11:00-晚上19:00
🕌#台中市南屯區大墩路653之2號
♨️無公休
📌台中國安店IG: so.milk.guoan
⏰早上11:00-晚上19:00
🕌#台中市西屯區玉門路480號
♨️未定
📌新竹金山店IG: so.milk.jinshan
⏰暫定/早上10:30-晚上19:00
🕌#新竹市東區金山九街65號
☎️ 0911880599
♨️每週日公休
📌新竹竹蓮店IG: so.milk.chuline
⏰ 早上11:00～晚上19:00
🕌#新竹市東區竹蓮街101巷2號
♨️未定
📌竹北中山店IG: so.milk.zhongshan
⏰早上10:00至晚上19:00
🕌 #新竹縣竹北市中山路557號
♨️固定星期日公休
📌新北永和店IG: so.milk.yonghe
⏰中午11:30至晚上19:00
⚠️#星期日下午1:30至晚上19:00
🕌#新北市永和區中山路一段164號
♨️每週二公休
📌台北南京店IG: so.milk.taipei.nanjing
⏰平日-11:00-18:30
⏰週六-12:00-17:00
🕌#台北市松山區長安東路二段219-2號
♨️每週日公休
📌台北信義店IG: so.milk.xinyi
⏰早上11:00至晚上 20:00
🕌#台北市信義區松德路59號
♨️目前無休
/ #珍珠 #珍珠焦糖布丁
#タピ活 #タピオカミルクティー #台南美食 #寿ミルクティー #傳統美食 #大阪#東京#京都
#全省活動 #送完為止",
somilk1978,65,0,8209.0,0.007918128982666606,0.0,1.0000001,0.50000006,49.999992,0.31163695,0.8664126,0.31163695,68.8363,0.01900339,0.00013736828,0.01900339,98.09966,68.8363,0.31163695,"👉搜尋🔍：壽奶茶 一杯帆布提袋 送啦.
期待已久的 全省活動來了 別家”廠牌”需要另行購買 ..
👉而我們家
只要你來現場購買飲品🈵150元我們就送你 “一杯帆布提袋 “以此類推啦….
👉但您要加購也是可以的餒
👉加購價：49元
👉全省據點限量：100枚 發售完為止
7/28日後 據點陸續到貨中 請務必關注 離您最近的據點發送時間 因為 隨時送完啦……..
👉🏿若想知道更多壽奶茶訊息以下追起來.
📌台灣總店IG：somilk1978
⏰下午12:30至晚上18:30
🕌#台南市郡西路75號 /
♨️每週三公休
📌台南概念店IG: so.milk.concept
⏰早上11:30至晚上18:30
🕌#台南市東區青年路392號
♨️每週一公休
📌 屏東廣東店 IG: so.milk.guangdong
⏰未定
🕌 #屏東市廣東路799-1號
♨️未定
📌台南鹽行店IG: so.milk.yanhang
⏰早上10:30至晚上19:30
🕌#台南市永康區中正七街61號
♨️每週日公休
📌高雄民享店IG: so.milk.minxiang
⏰中午11:30至晚上19:00
🕌#高雄市民享街136號
♨️無休狀態
📌高雄文康店IG: so.milk.wenkang
⏰早上10:30-晚上18:30
🕌#高雄市左營區文康路46號
♨️無休狀態
📌嘉義國華店IG: so.milk.guohua
⏰12:00至19:00
🕌 #嘉義市西區國華街76號
♨️每週一公休
📌台中公益店IG: so.milk.gongyi
⏰早上11:00-晚上19:00
🕌#台中市南屯區大墩路653之2號
♨️無公休
📌台中國安店IG: so.milk.guoan
⏰早上11:00-晚上19:00
🕌#台中市西屯區玉門路480號
♨️未定
📌新竹金山店IG: so.milk.jinshan
⏰暫定/早上10:30-晚上19:00
🕌#新竹市東區金山九街65號
☎️ 0911880599
♨️每週日公休
📌新竹竹蓮店IG: so.milk.chuline
⏰ 早上11:00～晚上19:00
🕌#新竹市東區竹蓮街101巷2號
♨️未定
📌竹北中山店IG: so.milk.zhongshan
⏰早上10:00至晚上19:00
🕌 #新竹縣竹北市中山路557號
♨️固定星期日公休
📌新北永和店IG: so.milk.yonghe
⏰中午11:30至晚上19:00
⚠️#星期日下午1:30至晚上19:00
🕌#新北市永和區中山路一段164號
♨️每週二公休
📌台北南京店IG: so.milk.taipei.nanjing
⏰平日-11:00-18:30
⏰週六-12:00-17:00
🕌#台北市松山區長安東路二段219-2號
♨️每週日公休
📌台北信義店IG: so.milk.xinyi
⏰早上11:00至晚上 20:00
🕌#台北市信義區松德路59號
♨️目前無休
/ #珍珠 #珍珠焦糖布丁
#タピ活 #タピオカミルクティー #タピオカ #壽奶 #壽奶茶 #台南美食 #寿ミルクティー #傳統美食 #大阪#東京#京都",
somilk1978,29,1,8209.0,0.004141790544779455,0.0,1.0000001,0.50000006,49.999992,0.5934655,0.91499597,0.5934655,40.65345,0.009979603,1.1710839e-05,0.009979603,99.00204,40.65345,0.5934655,"⚠️：壽奶茶總店 臨休兩天 7/14-7/15日
👉沒錯👍 辛苦的背後 都不算什麼
👉前置的作業才是最硬的 ….
👉是的 大家敲碗已久的”嘉義”我們壽奶茶來了內….
👉保有初衷的 產品 靠得就是朋友們 跟
壽奶迷們的 宣傳 再次提醒⏰
👉我們即將在 7/14日 當天正式試營運
👉時間 12:00 至 19:00
👉地址： #嘉義市西區國華街76號
👉歡迎嘉義的 朋友們 來喝喝看
👉如何用 一杯奶茶 創業起家 …..
#壽奶茶 #嘉義國華店 #正式營運
👉🏿若想知道更多壽奶茶訊息以下追起來.
📌台灣總店IG：somilk1978
⏰下午12:30至晚上18:30
🕌#台南市郡西路75號 /
♨️每週三公休
📌台南概念店IG: so.milk.concept
⏰早上11:30至晚上18:30
🕌#台南市東區青年路392號
♨️每週一公休
📌 屏東廣東店 IG: so.milk.guangdong
⏰未定
🕌 #屏東市廣東路799-1號
♨️未定
📌台南鹽行店IG: so.milk.yanhang
⏰早上10:30至晚上19:30
🕌#台南市永康區中正七街61號
♨️每週日公休
📌高雄民享店IG: so.milk.minxiang
⏰中午11:30至晚上19:00
🕌#高雄市民享街136號
♨️無休狀態
📌高雄文康店IG: so.milk.wenkang
⏰早上10:30-晚上18:30
🕌#高雄市左營區文康路46號
♨️無休狀態
📌嘉義國華店IG: so.milk.guohua
⏰未定
🕌 #嘉義市西區國華街76號
♨️未定
📌台中公益店IG: so.milk.gongyi
⏰早上11:00-晚上19:00
🕌#台中市南屯區大墩路653之2號
♨️無公休
📌台中國安店IG: so.milk.guoan
⏰早上11:00-晚上19:00
🕌#台中市西屯區玉門路480號
♨️未定
📌新竹金山店IG: so.milk.jinshan
⏰暫定/早上10:30-晚上19:00
🕌#新竹市東區金山九街65號
☎️ 0911880599
♨️每週日公休
📌新竹竹蓮店IG: so.milk.chuline
⏰ 早上11:00～晚上19:00
🕌#新竹市東區竹蓮街101巷2號
♨️未定
📌竹北中山店IG: so.milk.zhongshan
⏰早上10:00至晚上19:00
🕌 #新竹縣竹北市中山路557號
♨️固定星期日公休
📌新北永和店IG: so.milk.yonghe
⏰中午11:30至晚上19:00
⚠️#星期日下午1:30至晚上19:00
🕌#新北市永和區中山路一段164號
♨️每週二公休
📌台北南京店IG: so.milk.taipei.nanjing
⏰平日-11:00-18:30
⏰週六-12:00-17:00
🕌#台北市松山區長安東路二段219-2號
♨️每週日公休
📌台北信義店IG: so.milk.xinyi
⏰早上11:00至晚上 20:00
🕌#台北市信義區松德路59號
♨️目前無休
/ #珍珠 #珍珠焦糖布丁
#タピ活 #タピオカミルクティー #タピオカ #寿ミルクティー #傳統美食 #大阪#東京#京都",垚 壽奶茶 J卜7t三儿夕宁+_ KoToeUki MILKT 三二我們來了 [ 12:0014|9:!00 7且1日星期 二 期不 嘉義 羆 狌們終於來了面 匡你養 邕業中
mr.wish_tw,279,2,6393.0,0.04520562301638821,0.0,1.0000001,0.50000006,49.999992,0.25991535,0.6021367,0.25991535,74.00847,0.3383258,0.031797938,0.3383258,66.16742,74.00847,0.25991535,"冰塊融化了可以跟我說
但你說我沒幫你加冰塊？
抱歉了 這個忍不了⋯
—
好想兔造型罐X聯名新品熱賣中
快到全台Mr.Wish門市get同款吧！
#MrWish #好想兔 #兔U罐 #鮮果茶玩家 #聯名",ie NKdrinks dm3 *Son 沒有 冰塊 2 Mf WISH WlSmiii
thefarfarfarm,650,21,14000.0,0.05392853290819078,0.0,1.0000001,0.50000006,49.999992,0.7816213,0.9307128,0.7816213,21.837872,0.49158585,0.1752204,0.49158585,50.841415,21.837872,0.7816213,"發發牧場 ྾ 品牌好友｜西門一日店長見面會
四位品牌好友男神降臨西門牧場！
一起來見你喜歡的人♡
地點｜發發牧場 西門門市
日期｜8/10（日）
集合時間｜13:30–14:00
活動時間｜14:30–17:00
---
當日流程（此為預估，依照現場內容有所調整）
🔹 13:30–14:30｜依號碼牌順序排隊集合
🔹 14:30–15:00｜主持人開場 &amp; 品牌好友訪問
🔹 15:00–15:30｜互動遊戲
🔹 15:30–17:00｜合照時間
📸 官方攝影師：四人合照 1 次
📱 粉絲手機：拍攝 1 次
---
💚 西門限定活動（11:00 開始，售完為止）
➊ 喝飲料｜購買任一發發飲品，贈品牌好友限定扇 （1 杯 1 把，每人限購 3 杯）
➋ 買同款｜購買品牌好友同款周邊，贈品牌好友明信片 （每款限領 1 張）
---
⚠️ 活動須知
※ 活動因場地限制不開放簽名，敬請見諒
※ 請務必攜帶「實體號碼牌」報到，遺失恕不補發也不得補位，複印或是圖片亦無法驗證。
※ 排隊請依號碼牌順序，逾時者將排至隊尾。
※ 如遇活動變動或是任何疑問，請以官方 IG 公告以及詢問，發發牧場保留現場調整權利。
—
📍8/10 西門見！一起莓日莓夜！準備好了莓？！
#發發 #發發牧場 #thefarfarfarm #品牌好友 #西門一日店長 #莓日莓夜 #SO發SOGOOD #葛兆恩 #Nelson #張哲偉 #陳峻廷",S& o/lioh 品牌好友 囂愆 陳峻廷 張哲偉 品牌好友 發 紀成澔 品牌好友 7} 7=;=31213331=;2
mamatea_1211,2,0,148.0,0.013512600499966219,0.0,1.0000001,0.50000006,49.999992,0.12230156,0.8655699,0.12230156,87.769844,0.8361543,0.35984954,0.8361543,16.384571,87.769844,0.12230156,"🍋【冬瓜檸檬 第二杯半價】🍋
有時候，夏天的煩躁不需要太多語言，
只要一杯冬瓜的純甜，遇上檸檬的俐落清香，
就能靜靜沖淡整日的悶熱與疲憊。
現在，第二杯只要半價。
不管是與誰分享，或自己一口氣喝兩杯，
都值得讓這杯古早風味，為你留下一段清涼記憶。
—
自備環保杯再折 5 元，一起愛地球♻️
活動僅限自取
📍紅茶媽媽 苑裡總店
🏠 苗栗縣苑裡鎮中正里12鄰60之1號
☎️ 0903-690-621
💬 Line｜<a href=""/profile/854092/"">@854092</a> （可私訊訂購）
#冬瓜檸檬
#第二杯半價
#紅茶媽媽
#苑裡飲料
#沁涼系飲品
#古早味
#手搖飲推薦
#台灣夏日飲料
#喝得出記憶的味道
#MAMATEA
#飲料控必喝",冬瓜檸檬 第二杯半價 紅茶媽媽 Mi Mi TEi MAMATEA
mr.wish_tw,63,0,6393.0,0.009854512975890855,0.0,1.0000001,0.50000006,49.999992,0.39259157,0.86106795,0.39259157,60.74084,0.39412057,0.2100259,0.39412057,60.587944,60.74084,0.39259157,"前兩天下雨，今天又烈日曝曬
除了天氣難耐就算了
還有一堆煩心事讓人失望嗎 ？
沒關係！
小編懂你的傷心難過和阿雜！
我們抬起頭好好吃飯好好睡覺～～
當然，還要好好喝飲料！
為了支持大家好好生活大口喝飲料
【黑糖珍珠碎碎冰】到7/31都是
第二罐5折 哦！！！！
全台門市皆有販售，別說小編沒有提醒你唷！
喝手搖總要給自己一個理由，
5折讓你大口喝！大吸過癮。
壞心情影響情緒，不要也罷！
免咬！免嚼！懶人珍奶 台灣NO.1 !
#MrWish #黑糖珍珠碎碎冰 #珍珠奶茶 #全台首創 #好好吃飯 #好好生活 #好好喝飲料",Mf.WISH t 1 1_- lery Niss Rabbit 活動日期 7|24-7|31 黑糖珍珠 碎辟亦| 純奶/奶綠版 限造型罐款 第二件 蔡阿嘎推薦 5 喝了不後悔 折 注意事項 活動限來店自取 不適用於第三方外送 不與其他優惠同時併用 Mr.Wish總部保有活動說明之權利 SHMRW 11{11'1;11 Mf wl5H  三 111111{$13[111 I1 造型確裝47Om|/含飲品原#$69
